TRACKID,RESOLUTION,TIME_DATE,LON,LAT
05_1a,900,16/02/2008 4:15,-40.614559,-54.97893
05_1a,900,16/02/2008 4:30,-40.616299,-54.977334
05_1a,900,16/02/2008 4:45,-40.619076,-54.976263
05_1a,900,16/02/2008 5:00,-40.620809,-54.974376
05_1a,900,16/02/2008 5:15,-40.622945,-54.972734
05_1a,900,16/02/2008 5:30,-40.625504,-54.971388
05_1a,900,16/02/2008 5:45,-40.631105,-54.971765
05_1a,900,16/02/2008 6:00,-40.73864,-55.021273
05_1a,900,16/02/2008 6:15,-40.868101,-55.082118
05_1a,900,16/02/2008 6:30,-41.026032,-55.152881
05_1a,900,16/02/2008 6:45,-41.189221,-55.226616
05_1a,900,16/02/2008 7:01,-41.34713,-55.297849
05_1a,900,16/02/2008 7:17,-41.396562,-55.325426
05_1a,900,16/02/2008 7:30,-41.509154,-55.388401
05_1a,900,16/02/2008 7:45,-41.613834,-55.458513
05_1a,900,16/02/2008 8:01,-41.722798,-55.532885
05_1a,900,16/02/2008 8:15,-41.801282,-55.599084
05_1a,900,16/02/2008 8:30,-41.823022,-55.616217
05_1a,900,16/02/2008 8:45,-41.918516,-55.676838
05_1a,900,16/02/2008 9:00,-41.997867,-55.7441
05_1a,900,16/02/2008 9:15,-42.080377,-55.805047
05_1a,900,16/02/2008 9:30,-42.201219,-55.85674
05_1a,900,16/02/2008 9:45,-42.306621,-55.90679
05_1a,900,16/02/2008 10:00,-42.393008,-55.968359
05_1a,900,16/02/2008 10:15,-42.504629,-56.025747
05_1a,900,16/02/2008 10:30,-42.58833,-56.090796
05_1a,900,16/02/2008 10:46,-42.657765,-56.164903
05_1a,900,16/02/2008 11:00,-42.755625,-56.221838
05_1a,900,16/02/2008 11:15,-42.809164,-56.279635
05_1a,900,16/02/2008 11:30,-42.835335,-56.299746
05_1a,900,16/02/2008 11:45,-42.876788,-56.35432
05_1a,900,16/02/2008 12:00,-42.914024,-56.380982
05_1a,900,16/02/2008 12:15,-42.944501,-56.455544
05_1a,900,16/02/2008 12:30,-42.920135,-56.530453
05_1a,900,16/02/2008 12:45,-42.991136,-56.59779
05_1a,900,16/02/2008 13:00,-43.084671,-56.669791
05_1a,900,16/02/2008 13:15,-43.181094,-56.726567
05_1a,900,16/02/2008 13:30,-43.194653,-56.746111
05_1a,900,16/02/2008 13:45,-43.192403,-56.745374
05_1a,900,16/02/2008 14:00,-43.190337,-56.744612
05_1a,900,16/02/2008 14:15,-43.186773,-56.744905
05_1a,900,16/02/2008 14:30,-43.185213,-56.744709
05_1a,900,16/02/2008 14:45,-43.247634,-56.778045
05_1a,900,16/02/2008 15:00,-43.278673,-56.810468
05_1a,900,16/02/2008 15:15,-43.389401,-56.879127
05_1a,900,16/02/2008 15:30,-43.410148,-56.894717
05_1a,900,16/02/2008 15:45,-43.410566,-56.89474
05_1a,900,16/02/2008 16:00,-43.411104,-56.894859
05_1a,900,16/02/2008 16:15,-43.411523,-56.894936
05_1a,900,16/02/2008 16:30,-43.412259,-56.894838
05_1a,900,16/02/2008 16:45,-43.444648,-56.906721
05_1a,900,16/02/2008 17:00,-43.521497,-56.929282
05_1a,900,16/02/2008 17:15,-43.611767,-56.937607
05_1a,900,16/02/2008 17:30,-43.614855,-56.937633
05_1a,900,16/02/2008 17:45,-43.708329,-56.973135
05_1a,900,16/02/2008 18:00,-43.848918,-57.014878
05_1a,900,16/02/2008 18:15,-43.857277,-57.015304
05_1a,900,16/02/2008 18:30,-43.858472,-57.015028
05_1a,900,16/02/2008 18:45,-43.858896,-57.01465
05_1a,900,16/02/2008 19:00,-43.860951,-57.014815
05_1a,900,16/02/2008 19:15,-43.950527,-57.061926
05_1a,900,16/02/2008 19:30,-44.017238,-57.138062
05_1a,900,16/02/2008 19:45,-44.096082,-57.199465
05_1a,900,16/02/2008 20:00,-44.099753,-57.19866
05_1a,900,16/02/2008 20:15,-44.102907,-57.198119
05_1a,900,16/02/2008 20:30,-44.105575,-57.198314
05_1a,900,16/02/2008 20:45,-44.107413,-57.19881
05_1a,900,16/02/2008 21:00,-44.10914,-57.199455
05_1a,900,16/02/2008 21:15,-44.110853,-57.200082
05_1a,900,16/02/2008 21:30,-44.112001,-57.200856
05_1a,900,16/02/2008 21:45,-44.113195,-57.201699
05_1a,900,16/02/2008 22:00,-44.109691,-57.203404
05_1a,900,16/02/2008 22:15,-44.111212,-57.204678
05_1a,900,16/02/2008 22:30,-44.240669,-57.259645
05_1a,900,16/02/2008 22:45,-44.367593,-57.334012
05_1a,900,16/02/2008 23:00,-44.516924,-57.397075
05_1a,900,16/02/2008 23:15,-44.667753,-57.453629
05_1a,900,16/02/2008 23:30,-44.816128,-57.51842
05_1a,900,16/02/2008 23:46,-44.973362,-57.582816
05_1a,900,17/02/2008 0:00,-45.092428,-57.632691
05_1a,900,17/02/2008 0:15,-45.246673,-57.704522
05_1a,900,17/02/2008 0:30,-45.380177,-57.762411
05_1a,900,17/02/2008 0:45,-45.503482,-57.800448
05_1a,900,17/02/2008 1:16,-45.879496,-57.934769
05_1a,900,17/02/2008 2:17,-46.632774,-58.185931
05_1a,900,17/02/2008 2:30,-46.702852,-58.210713
05_1a,900,17/02/2008 2:45,-46.700616,-58.213723
05_1a,900,17/02/2008 3:00,-46.697956,-58.216801
05_1a,900,17/02/2008 3:15,-46.695489,-58.219413
05_1a,900,17/02/2008 3:30,-46.6934,-58.221911
05_1a,900,17/02/2008 3:45,-46.691754,-58.224695
05_1a,900,17/02/2008 4:00,-46.68947,-58.227649
05_1a,900,17/02/2008 4:15,-46.687394,-58.230297
05_1a,900,17/02/2008 4:30,-46.685587,-58.232791
05_1a,900,17/02/2008 4:45,-46.684465,-58.235462
05_1a,900,17/02/2008 5:00,-46.682922,-58.238051
05_1a,900,17/02/2008 5:15,-46.681416,-58.24063
05_1a,900,17/02/2008 5:30,-46.67977,-58.243289
05_1a,900,17/02/2008 5:45,-46.676608,-58.246098
05_1a,900,17/02/2008 6:00,-46.674211,-58.248992
05_1a,900,17/02/2008 6:15,-46.530677,-58.334217
05_1a,900,17/02/2008 6:30,-46.423103,-58.396387
05_1a,900,17/02/2008 6:45,-46.222512,-58.493042
05_1a,900,17/02/2008 7:00,-46.034714,-58.607308
05_1a,900,17/02/2008 7:15,-46.109043,-58.720947
05_1a,900,17/02/2008 7:30,-46.329712,-58.820871
05_1a,900,17/02/2008 7:46,-46.514827,-58.959545
05_1a,900,17/02/2008 8:00,-46.417591,-59.10176
05_1a,900,17/02/2008 8:15,-46.419713,-59.179968
05_1a,900,17/02/2008 8:30,-46.327118,-59.217187
05_1a,900,17/02/2008 8:46,-46.392152,-59.343572
05_1a,900,17/02/2008 9:00,-46.357818,-59.477696
05_1a,900,17/02/2008 9:15,-46.288285,-59.573863
05_1a,900,17/02/2008 9:30,-46.284342,-59.577124
05_1a,900,17/02/2008 9:45,-46.279592,-59.580445
05_1a,900,17/02/2008 10:00,-46.301372,-59.592409
05_1a,900,17/02/2008 10:15,-46.294484,-59.603299
05_1a,900,17/02/2008 10:30,-46.177246,-59.635928
05_1a,900,17/02/2008 10:45,-46.173573,-59.638482
05_1a,900,17/02/2008 11:00,-46.171142,-59.641272
05_1a,900,17/02/2008 11:15,-46.168625,-59.644116
05_1a,900,17/02/2008 11:30,-46.165685,-59.647084
05_1a,900,17/02/2008 11:45,-46.169017,-59.680218
05_1a,900,17/02/2008 12:00,-46.101296,-59.817021
05_1a,900,17/02/2008 12:15,-46.102738,-59.870174
05_1a,900,17/02/2008 12:30,-46.264146,-59.990947
05_1a,900,17/02/2008 12:45,-46.304406,-60.017709
05_1a,900,17/02/2008 13:00,-46.424972,-60.138642
05_1a,900,17/02/2008 13:15,-46.625939,-60.221159
05_1a,900,17/02/2008 13:30,-46.837639,-60.279725
05_1a,900,17/02/2008 13:45,-47.05716,-60.337683
05_1a,900,17/02/2008 14:01,-46.96151,-60.419571
05_1a,900,17/02/2008 14:15,-47.159041,-60.475271
05_1a,900,17/02/2008 14:30,-47.392179,-60.556437
05_1a,900,17/02/2008 14:45,-47.602829,-60.632927
05_1a,900,17/02/2008 15:00,-47.559696,-60.71339
05_1a,900,17/02/2008 15:15,-47.337646,-60.771759
05_1a,900,17/02/2008 15:30,-47.096745,-60.813396
05_1a,900,17/02/2008 15:45,-47.007286,-60.820264
05_1a,900,17/02/2008 16:00,-46.99911,-60.818178
05_1a,900,17/02/2008 16:15,-46.970183,-60.816401
05_1a,900,17/02/2008 16:31,-46.969458,-60.817802
05_1a,900,17/02/2008 16:45,-47.004729,-60.82324
05_1a,900,17/02/2008 17:00,-46.99888,-60.822233
05_1a,900,17/02/2008 17:15,-46.997445,-60.822806
05_1a,900,17/02/2008 17:30,-46.993925,-60.824785
05_1a,900,17/02/2008 17:45,-46.995811,-60.825972
05_1a,900,17/02/2008 18:00,-46.994138,-60.828288
05_1a,900,17/02/2008 18:15,-46.99216,-60.830639
05_1a,900,17/02/2008 18:30,-46.990382,-60.832987
05_1a,900,17/02/2008 18:45,-46.988261,-60.8354
05_1a,900,17/02/2008 19:00,-46.984837,-60.837188
05_1a,900,17/02/2008 19:15,-46.982219,-60.839189
05_1a,900,17/02/2008 19:30,-46.980952,-60.841437
05_1a,900,17/02/2008 19:45,-46.979188,-60.84372
05_1a,900,17/02/2008 20:00,-47.036069,-60.841584
05_1a,900,17/02/2008 20:15,-47.017127,-60.805681
05_1a,900,17/02/2008 20:30,-46.954758,-60.797695
05_1a,900,17/02/2008 20:45,-46.948017,-60.798935
05_1a,900,17/02/2008 21:00,-46.940201,-60.799951
05_1a,900,17/02/2008 21:15,-46.932823,-60.800848
05_1a,900,17/02/2008 21:30,-46.925595,-60.800965
05_1a,900,17/02/2008 21:45,-46.918541,-60.800869
05_1a,900,17/02/2008 22:00,-46.910301,-60.80023
05_1a,900,17/02/2008 22:15,-46.902464,-60.799748
05_1a,900,17/02/2008 22:30,-46.894529,-60.799092
05_1a,900,17/02/2008 22:45,-46.887755,-60.798498
05_1a,900,17/02/2008 23:00,-46.881692,-60.797801
05_1a,900,17/02/2008 23:15,-46.875822,-60.796938
05_1a,900,17/02/2008 23:30,-46.871065,-60.796181
05_1a,900,17/02/2008 23:45,-46.868333,-60.795792
05_1a,900,18/02/2008 0:00,-46.866379,-60.795765
05_1a,900,18/02/2008 0:15,-46.864973,-60.795657
05_1a,900,18/02/2008 0:31,-46.864295,-60.795699
05_1a,900,18/02/2008 0:45,-46.862507,-60.794429
05_1a,900,18/02/2008 1:00,-46.908854,-60.814098
05_1a,900,18/02/2008 1:15,-46.907833,-60.81472
05_1a,900,18/02/2008 1:30,-46.90738,-60.814772
05_1a,900,18/02/2008 1:45,-46.907899,-60.814825
05_1a,900,18/02/2008 2:00,-46.909609,-60.814856
05_1a,900,18/02/2008 2:15,-46.911367,-60.814947
05_1a,900,18/02/2008 2:30,-46.913176,-60.815126
05_1a,900,18/02/2008 2:45,-46.914452,-60.815497
05_1a,900,18/02/2008 3:00,-46.914982,-60.815834
05_1a,900,18/02/2008 3:15,-46.915075,-60.81635
05_1a,900,18/02/2008 3:30,-46.914032,-60.816829
05_1a,900,18/02/2008 3:45,-46.912528,-60.817135
05_1a,900,18/02/2008 4:00,-46.91117,-60.817107
05_1a,900,18/02/2008 4:15,-46.909714,-60.816509
05_1a,900,18/02/2008 4:30,-46.908069,-60.81545
05_1a,900,18/02/2008 4:45,-46.906197,-60.814429
05_1a,900,18/02/2008 5:00,-46.90471,-60.813296
05_1a,900,18/02/2008 5:15,-46.903225,-60.811524
05_1a,900,18/02/2008 5:30,-46.901255,-60.809686
05_1a,900,18/02/2008 5:45,-46.899754,-60.807541
05_1a,900,18/02/2008 6:00,-46.899178,-60.804966
05_1a,900,18/02/2008 6:15,-46.896721,-60.801992
05_1a,900,18/02/2008 6:30,-46.769237,-60.827061
05_1a,900,18/02/2008 6:45,-46.726063,-60.838538
05_1a,900,18/02/2008 7:00,-46.723586,-60.831997
05_1a,900,18/02/2008 7:15,-46.6849,-60.824918
05_1a,900,18/02/2008 7:30,-46.699084,-60.825255
05_1a,900,18/02/2008 7:45,-46.691094,-60.821245
05_1a,900,18/02/2008 8:00,-46.667392,-60.821806
05_1a,900,18/02/2008 8:15,-46.694336,-60.822426
05_1a,900,18/02/2008 8:30,-46.732035,-60.78323
05_1a,900,18/02/2008 8:45,-46.816373,-60.737163
05_1a,900,18/02/2008 9:00,-46.860801,-60.672981
05_1a,900,18/02/2008 9:15,-46.694716,-60.739677
05_1a,900,18/02/2008 9:30,-46.612095,-60.801141
05_1a,900,18/02/2008 9:45,-46.622914,-60.853115
05_1a,900,18/02/2008 10:00,-46.522025,-60.937263
05_1a,900,18/02/2008 10:15,-46.454048,-61.008383
05_1a,900,18/02/2008 10:32,-46.315485,-60.999053
05_1a,900,18/02/2008 10:46,-46.417845,-60.899464
05_1a,900,18/02/2008 11:01,-46.445026,-60.768733
05_1a,900,18/02/2008 11:15,-46.388143,-60.698362
05_1a,900,18/02/2008 11:30,-46.384809,-60.691694
05_1a,900,18/02/2008 11:45,-46.387728,-60.702692
05_1a,900,18/02/2008 12:00,-46.348624,-60.682965
05_1a,900,18/02/2008 12:15,-46.321842,-60.650701
05_1a,900,18/02/2008 12:30,-46.38532,-60.653845
05_1a,900,18/02/2008 12:45,-46.444578,-60.662699
05_1a,900,18/02/2008 13:00,-46.492492,-60.649893
05_1a,900,18/02/2008 13:15,-46.560056,-60.706614
05_1a,900,18/02/2008 13:30,-46.62436,-60.748266
05_1a,900,18/02/2008 13:45,-46.67222,-60.819422
05_1a,900,18/02/2008 14:00,-46.751677,-60.851579
05_1a,900,18/02/2008 14:15,-46.851954,-60.865017
05_1a,900,18/02/2008 14:30,-46.942369,-60.872954
05_1a,900,18/02/2008 14:45,-46.953688,-60.885853
05_1a,900,18/02/2008 15:00,-46.974853,-60.871164
05_1a,900,18/02/2008 15:15,-46.969584,-60.872597
05_1a,900,18/02/2008 15:30,-46.9438,-60.887564
05_1a,900,18/02/2008 15:45,-46.844171,-60.813454
05_1a,900,18/02/2008 16:01,-46.716513,-60.786188
05_1a,900,18/02/2008 16:15,-46.606572,-60.883284
05_1a,900,18/02/2008 16:31,-46.517051,-60.908558
05_1a,900,18/02/2008 16:45,-46.512471,-60.909691
05_1a,900,18/02/2008 17:00,-46.464419,-60.878871
05_1a,900,18/02/2008 17:15,-46.355262,-60.798787
05_1a,900,18/02/2008 17:30,-46.221445,-60.697409
05_1a,900,18/02/2008 17:45,-46.265136,-60.690895
05_1a,900,18/02/2008 18:00,-46.312537,-60.695736
05_1a,900,18/02/2008 18:15,-46.315526,-60.718107
05_1a,900,18/02/2008 18:30,-46.24587,-60.636947
05_1a,900,18/02/2008 18:45,-46.334648,-60.685363
05_1a,900,18/02/2008 19:00,-46.395761,-60.65946
05_1a,900,18/02/2008 19:16,-46.398718,-60.650708
05_1a,900,18/02/2008 19:30,-46.447754,-60.649653
05_1a,900,18/02/2008 19:45,-46.495067,-60.711037
05_1a,900,18/02/2008 20:01,-46.616401,-60.807371
05_1a,900,18/02/2008 20:15,-46.73903,-60.865313
05_1a,900,18/02/2008 20:30,-46.866346,-60.885959
05_1a,900,18/02/2008 20:45,-46.976513,-60.907022
05_1a,900,18/02/2008 21:00,-47.026794,-60.962143
05_1a,900,18/02/2008 21:15,-46.911625,-60.914355
05_1a,900,18/02/2008 21:30,-46.944724,-60.886841
05_1a,900,18/02/2008 21:45,-46.945847,-60.883839
05_1a,900,18/02/2008 22:00,-46.952584,-60.879823
05_1a,900,18/02/2008 22:15,-46.954811,-60.880476
05_1a,900,18/02/2008 22:30,-46.990488,-60.857524
05_1a,900,18/02/2008 22:45,-46.882742,-60.856076
05_1a,900,18/02/2008 23:00,-46.820595,-60.828181
05_1a,900,18/02/2008 23:15,-46.898446,-60.850705
05_1a,900,18/02/2008 23:30,-46.952135,-60.882401
05_1a,900,18/02/2008 23:45,-46.91513,-60.853472
05_1a,900,19/02/2008 0:00,-47.020359,-60.85041
05_1a,900,19/02/2008 0:15,-47.103456,-60.86027
05_1a,900,19/02/2008 0:30,-47.101091,-60.862122
05_1a,900,19/02/2008 0:45,-47.098698,-60.8637
05_1a,900,19/02/2008 1:00,-47.096546,-60.865179
05_1a,900,19/02/2008 1:15,-47.093986,-60.86673
05_1a,900,19/02/2008 1:30,-47.115624,-60.887153
05_1a,900,19/02/2008 1:45,-47.127065,-60.955232
05_1a,900,19/02/2008 2:00,-47.124827,-60.956665
05_1a,900,19/02/2008 2:15,-47.11812,-60.958097
05_1a,900,19/02/2008 2:30,-47.112738,-60.959359
05_1a,900,19/02/2008 2:45,-47.105388,-60.960933
05_1a,900,19/02/2008 3:00,-47.095992,-60.959857
05_1a,900,19/02/2008 3:15,-47.088721,-60.959267
05_1a,900,19/02/2008 3:30,-47.076632,-60.955387
05_1a,900,19/02/2008 3:45,-47.068313,-60.954425
05_1a,900,19/02/2008 4:00,-47.059159,-60.953443
05_1a,900,19/02/2008 4:15,-47.051756,-60.952839
05_1a,900,19/02/2008 4:30,-47.044135,-60.952774
05_1a,900,19/02/2008 4:45,-47.03493,-60.952186
05_1a,900,19/02/2008 5:00,-47.026069,-60.951615
05_1a,900,19/02/2008 5:15,-47.016672,-60.949804
05_1a,900,19/02/2008 5:30,-47.010284,-60.947974
05_1a,900,19/02/2008 5:45,-47.003022,-60.946969
05_1a,900,19/02/2008 6:00,-46.963783,-60.929289
05_1a,900,19/02/2008 6:15,-46.92415,-60.854947
05_1a,900,19/02/2008 6:30,-46.962745,-60.802237
05_1a,900,19/02/2008 6:45,-46.976823,-60.723954
05_1a,900,19/02/2008 7:00,-46.972353,-60.809682
05_1a,900,19/02/2008 7:15,-46.910942,-60.742067
05_1a,900,19/02/2008 7:30,-46.872464,-60.813691
05_1a,900,19/02/2008 7:45,-46.880635,-60.917094
05_1a,900,19/02/2008 8:17,-46.870319,-60.872924
05_1a,900,19/02/2008 8:30,-46.911641,-60.805396
05_1a,900,19/02/2008 8:45,-47.02247,-60.798986
05_1a,900,19/02/2008 9:00,-47.044517,-60.749258
05_1a,900,19/02/2008 9:15,-47.055107,-60.670237
05_1a,900,19/02/2008 9:30,-47.086935,-60.630002
05_1a,900,19/02/2008 9:45,-47.101322,-60.526173
05_1a,900,19/02/2008 10:00,-47.121961,-60.506399
05_1a,900,19/02/2008 10:15,-47.113013,-60.505555
05_1a,900,19/02/2008 10:30,-47.123173,-60.506318
05_1a,900,19/02/2008 10:46,-47.117212,-60.464344
05_1a,900,19/02/2008 11:00,-47.102787,-60.42696
05_1a,900,19/02/2008 11:15,-47.105384,-60.430131
05_1a,900,19/02/2008 11:30,-47.087771,-60.461726
05_1a,900,19/02/2008 11:45,-47.086732,-60.490239
05_1a,900,19/02/2008 12:00,-47.078784,-60.454386
05_1a,900,19/02/2008 12:15,-47.159738,-60.462157
05_1a,900,19/02/2008 12:30,-47.052374,-60.39667
05_1a,900,19/02/2008 12:45,-46.970836,-60.332682
05_1a,900,19/02/2008 13:00,-46.978096,-60.358728
05_1a,900,19/02/2008 13:15,-47.060562,-60.375724
05_1a,900,19/02/2008 13:30,-47.075407,-60.39012
05_1a,900,19/02/2008 13:45,-47.081035,-60.39047
05_1a,900,19/02/2008 14:00,-47.086724,-60.39153
05_1a,900,19/02/2008 14:15,-47.091325,-60.392539
05_1a,900,19/02/2008 14:30,-47.096432,-60.393582
05_1a,900,19/02/2008 14:45,-47.100876,-60.395242
05_1a,900,19/02/2008 15:00,-47.074592,-60.407306
05_1a,900,19/02/2008 15:15,-47.06604,-60.498971
05_1a,900,19/02/2008 15:30,-47.220922,-60.584029
05_1a,900,19/02/2008 15:45,-47.381709,-60.61563
05_1a,900,19/02/2008 16:01,-47.580514,-60.661458
05_1a,900,19/02/2008 16:15,-47.377256,-60.707693
05_1a,900,19/02/2008 16:30,-47.143655,-60.72831
05_1a,900,19/02/2008 16:45,-47.06545,-60.748344
05_1a,900,19/02/2008 17:00,-47.033067,-60.749068
05_1a,900,19/02/2008 17:15,-46.935124,-60.721801
05_1a,900,19/02/2008 17:30,-46.927533,-60.717812
05_1a,900,19/02/2008 17:45,-46.911901,-60.71592
05_1a,900,19/02/2008 18:00,-46.891903,-60.715563
05_1a,900,19/02/2008 18:15,-46.85335,-60.701395
05_1a,900,19/02/2008 18:31,-46.994212,-60.720732
05_1a,900,19/02/2008 18:46,-47.151506,-60.751059
05_1a,900,19/02/2008 19:01,-47.297101,-60.783126
05_1a,900,19/02/2008 19:15,-47.350765,-60.797723
05_1a,900,19/02/2008 19:30,-47.339367,-60.795764
05_1a,900,19/02/2008 19:45,-47.326712,-60.796398
05_1a,900,19/02/2008 20:00,-47.490813,-60.851197
05_1a,900,19/02/2008 20:15,-47.486328,-60.851969
05_1a,900,19/02/2008 20:30,-47.478325,-60.854891
05_1a,900,19/02/2008 20:45,-47.469865,-60.857401
05_1a,900,19/02/2008 21:00,-47.461627,-60.859423
05_1a,900,19/02/2008 21:15,-47.463542,-60.864532
05_1a,900,19/02/2008 21:30,-47.455259,-60.866651
05_1a,900,19/02/2008 21:45,-47.446988,-60.868484
05_1a,900,19/02/2008 22:00,-47.438121,-60.869824
05_1a,900,19/02/2008 22:15,-47.430339,-60.870753
05_1a,900,19/02/2008 22:30,-47.422617,-60.871512
05_1a,900,19/02/2008 22:45,-47.458652,-60.891224
05_1a,900,19/02/2008 23:00,-47.455242,-60.900828
05_1a,900,19/02/2008 23:15,-47.495331,-60.937894
05_1a,900,19/02/2008 23:30,-47.543262,-60.971567
05_1a,900,19/02/2008 23:45,-47.599427,-60.999239
05_1a,900,20/02/2008 0:00,-47.663635,-61.022258
05_1a,900,20/02/2008 0:15,-47.670739,-61.018399
05_1a,900,20/02/2008 0:30,-47.694581,-61.0322
05_1a,900,20/02/2008 0:45,-47.711818,-61.044066
05_1a,900,20/02/2008 1:00,-47.71876,-61.051878
05_1a,900,20/02/2008 1:15,-47.714938,-61.049786
05_1a,900,20/02/2008 1:30,-47.711608,-61.047886
05_1a,900,20/02/2008 1:45,-47.708598,-61.046328
05_1a,900,20/02/2008 2:00,-47.706173,-61.045152
05_1a,900,20/02/2008 2:15,-47.703329,-61.043674
05_1a,900,20/02/2008 2:30,-47.701433,-61.041714
05_1a,900,20/02/2008 2:45,-47.699828,-61.040828
05_1a,900,20/02/2008 3:00,-47.658711,-61.004772
05_1a,900,20/02/2008 3:15,-47.672049,-60.991798
05_1a,900,20/02/2008 3:30,-47.673906,-60.914515
05_1a,900,20/02/2008 3:45,-47.673328,-60.843331
05_1a,900,20/02/2008 4:00,-47.650889,-60.758551
05_1a,900,20/02/2008 4:15,-47.590135,-60.669484
05_1a,900,20/02/2008 4:30,-47.529988,-60.575188
05_1a,900,20/02/2008 4:45,-47.500075,-60.482142
05_1a,900,20/02/2008 5:00,-47.458644,-60.389056
05_1a,900,20/02/2008 5:16,-47.496224,-60.375621
05_1a,900,20/02/2008 5:30,-47.536413,-60.450686
05_1a,900,20/02/2008 5:45,-47.587394,-60.522579
05_1a,900,20/02/2008 6:16,-47.471357,-60.496288
05_1a,900,20/02/2008 6:30,-47.437804,-60.609504
05_1a,900,20/02/2008 6:45,-47.435791,-60.641597
05_1a,900,20/02/2008 7:00,-47.431867,-60.653739
05_1a,900,20/02/2008 7:15,-47.318229,-60.67258
05_1a,900,20/02/2008 7:30,-47.159701,-60.586821
05_1a,900,20/02/2008 7:45,-46.974442,-60.509056
05_1a,900,20/02/2008 8:00,-46.873488,-60.461293
05_1a,900,20/02/2008 8:15,-46.880422,-60.459582
05_1a,900,20/02/2008 8:30,-46.887082,-60.459561
05_1a,900,20/02/2008 8:45,-46.89218,-60.463252
05_1a,900,20/02/2008 9:00,-46.891772,-60.463848
05_1a,900,20/02/2008 9:15,-46.826536,-60.439143
05_1a,900,20/02/2008 9:30,-46.733487,-60.438381
05_1a,900,20/02/2008 9:45,-46.734821,-60.434786
05_1a,900,20/02/2008 10:00,-46.695444,-60.451504
05_1a,900,20/02/2008 10:16,-46.690736,-60.479067
05_1a,900,20/02/2008 10:31,-46.654705,-60.48383
05_1a,900,20/02/2008 10:45,-46.575993,-60.544776
05_1a,900,20/02/2008 11:01,-46.500785,-60.641775
05_1a,900,20/02/2008 11:15,-46.348982,-60.599492
05_1a,900,20/02/2008 11:30,-46.201087,-60.550276
