TRACKID,RESOLUTION,TIME_DATE,LON,LAT
05_1b,1,15/02/2008 14:35,-38.085954,-54.015621
05_1b,1,15/02/2008 14:35,-38.085943,-54.015622
05_1b,1,15/02/2008 14:35,-38.085934,-54.015623
05_1b,1,15/02/2008 14:35,-38.085935,-54.015627
05_1b,1,15/02/2008 14:35,-38.085937,-54.015629
05_1b,1,15/02/2008 14:35,-38.085948,-54.015624
05_1b,1,15/02/2008 14:35,-38.085951,-54.015616
05_1b,1,15/02/2008 14:35,-38.085962,-54.015634
05_1b,1,15/02/2008 14:35,-38.085974,-54.015638
05_1b,1,15/02/2008 14:35,-38.085983,-54.015643
05_1b,1,15/02/2008 14:35,-38.085986,-54.015645
05_1b,1,15/02/2008 14:35,-38.085982,-54.015637
05_1b,1,15/02/2008 14:35,-38.085977,-54.015633
05_1b,1,15/02/2008 14:35,-38.085977,-54.01564
05_1b,1,15/02/2008 14:35,-38.085982,-54.015648
05_1b,1,15/02/2008 14:35,-38.085988,-54.015655
05_1b,1,15/02/2008 14:35,-38.08599,-54.015659
05_1b,1,15/02/2008 14:35,-38.085993,-54.015664
05_1b,1,15/02/2008 14:35,-38.085995,-54.015666
05_1b,1,15/02/2008 14:35,-38.085996,-54.015665
05_1b,1,15/02/2008 14:35,-38.085993,-54.015665
05_1b,1,15/02/2008 14:35,-38.085992,-54.015668
05_1b,1,15/02/2008 14:35,-38.085996,-54.015672
05_1b,1,15/02/2008 14:35,-38.086,-54.015677
05_1b,1,15/02/2008 14:35,-38.086006,-54.01568
05_1b,1,15/02/2008 14:35,-38.086017,-54.015684
05_1b,1,15/02/2008 14:35,-38.086022,-54.01569
05_1b,1,15/02/2008 14:36,-38.086021,-54.015698
05_1b,1,15/02/2008 14:36,-38.086017,-54.015699
05_1b,1,15/02/2008 14:36,-38.086013,-54.015695
05_1b,1,15/02/2008 14:36,-38.086011,-54.01569
05_1b,1,15/02/2008 14:36,-38.086014,-54.01569
05_1b,1,15/02/2008 14:36,-38.086015,-54.015697
05_1b,1,15/02/2008 14:36,-38.086015,-54.015703
05_1b,1,15/02/2008 14:36,-38.08602,-54.015706
05_1b,1,15/02/2008 14:36,-38.086029,-54.015713
05_1b,1,15/02/2008 14:36,-38.086034,-54.015722
05_1b,1,15/02/2008 14:36,-38.086038,-54.015734
05_1b,1,15/02/2008 14:36,-38.086037,-54.015741
05_1b,1,15/02/2008 14:36,-38.086035,-54.015741
05_1b,1,15/02/2008 14:36,-38.086032,-54.015732
05_1b,1,15/02/2008 14:36,-38.086032,-54.01573
05_1b,1,15/02/2008 14:36,-38.086037,-54.015719
05_1b,1,15/02/2008 14:36,-38.086035,-54.015719
05_1b,1,15/02/2008 14:36,-38.086031,-54.015722
05_1b,1,15/02/2008 14:36,-38.086034,-54.015726
05_1b,1,15/02/2008 14:36,-38.086039,-54.015735
05_1b,1,15/02/2008 14:36,-38.08604,-54.015743
05_1b,1,15/02/2008 14:36,-38.086039,-54.015748
05_1b,1,15/02/2008 14:36,-38.086051,-54.015756
05_1b,1,15/02/2008 14:36,-38.086073,-54.015758
05_1b,1,15/02/2008 14:36,-38.086075,-54.015759
05_1b,1,15/02/2008 14:36,-38.086064,-54.015768
05_1b,1,15/02/2008 14:36,-38.086052,-54.015771
05_1b,1,15/02/2008 14:36,-38.086044,-54.015772
05_1b,1,15/02/2008 14:36,-38.086046,-54.015774
05_1b,1,15/02/2008 14:36,-38.086056,-54.015778
05_1b,1,15/02/2008 14:36,-38.086073,-54.015783
05_1b,1,15/02/2008 14:36,-38.086086,-54.015785
05_1b,1,15/02/2008 14:36,-38.086092,-54.015789
05_1b,1,15/02/2008 14:36,-38.08609,-54.015793
05_1b,1,15/02/2008 14:36,-38.086076,-54.015789
05_1b,1,15/02/2008 14:36,-38.086067,-54.015785
05_1b,1,15/02/2008 14:36,-38.086067,-54.01579
05_1b,1,15/02/2008 14:36,-38.086069,-54.015793
05_1b,1,15/02/2008 14:36,-38.086061,-54.015797
05_1b,1,15/02/2008 14:36,-38.086063,-54.015797
05_1b,1,15/02/2008 14:36,-38.086068,-54.015792
05_1b,1,15/02/2008 14:36,-38.086068,-54.015788
05_1b,1,15/02/2008 14:36,-38.086058,-54.015792
05_1b,1,15/02/2008 14:36,-38.086047,-54.015799
05_1b,1,15/02/2008 14:36,-38.086046,-54.015804
05_1b,1,15/02/2008 14:36,-38.086052,-54.015802
05_1b,1,15/02/2008 14:36,-38.086053,-54.015808
05_1b,1,15/02/2008 14:36,-38.086065,-54.015826
05_1b,1,15/02/2008 14:36,-38.086081,-54.015841
05_1b,1,15/02/2008 14:36,-38.086089,-54.01585
05_1b,1,15/02/2008 14:36,-38.086093,-54.015852
05_1b,1,15/02/2008 14:36,-38.086087,-54.015838
05_1b,1,15/02/2008 14:36,-38.086083,-54.015835
05_1b,1,15/02/2008 14:36,-38.086078,-54.015835
05_1b,1,15/02/2008 14:36,-38.086062,-54.015825
05_1b,1,15/02/2008 14:36,-38.086066,-54.015828
05_1b,1,15/02/2008 14:36,-38.086076,-54.015833
05_1b,1,15/02/2008 14:36,-38.086107,-54.015834
05_1b,1,15/02/2008 14:36,-38.086104,-54.015827
05_1b,1,15/02/2008 14:36,-38.086099,-54.015821
05_1b,1,15/02/2008 14:37,-38.086077,-54.015808
05_1b,1,15/02/2008 14:37,-38.086063,-54.015801
05_1b,1,15/02/2008 14:37,-38.086055,-54.015803
05_1b,1,15/02/2008 14:37,-38.086061,-54.015806
05_1b,1,15/02/2008 14:37,-38.086052,-54.015814
05_1b,1,15/02/2008 14:37,-38.086053,-54.015812
05_1b,1,15/02/2008 14:37,-38.086051,-54.015816
05_1b,1,15/02/2008 14:37,-38.086069,-54.015827
05_1b,1,15/02/2008 14:37,-38.086076,-54.015831
05_1b,1,15/02/2008 14:37,-38.086075,-54.015837
05_1b,1,15/02/2008 14:37,-38.086079,-54.015842
05_1b,1,15/02/2008 14:37,-38.086081,-54.015859
05_1b,1,15/02/2008 14:37,-38.086088,-54.015866
05_1b,1,15/02/2008 14:37,-38.086086,-54.015869
05_1b,1,15/02/2008 14:37,-38.086081,-54.015873
05_1b,1,15/02/2008 14:37,-38.086092,-54.015875
05_1b,1,15/02/2008 14:37,-38.086089,-54.015873
05_1b,1,15/02/2008 14:37,-38.08611,-54.01589
05_1b,1,15/02/2008 14:37,-38.08613,-54.0159
05_1b,1,15/02/2008 14:37,-38.086146,-54.015911
05_1b,1,15/02/2008 14:37,-38.086159,-54.015912
05_1b,1,15/02/2008 14:37,-38.086167,-54.015911
05_1b,1,15/02/2008 14:37,-38.086168,-54.015921
05_1b,1,15/02/2008 14:37,-38.086175,-54.015926
05_1b,1,15/02/2008 14:37,-38.086174,-54.015933
05_1b,1,15/02/2008 14:37,-38.086181,-54.015924
05_1b,1,15/02/2008 14:37,-38.086181,-54.015923
05_1b,1,15/02/2008 14:37,-38.086185,-54.015923
05_1b,1,15/02/2008 14:37,-38.086195,-54.015923
05_1b,1,15/02/2008 14:37,-38.086203,-54.015922
05_1b,1,15/02/2008 14:37,-38.086203,-54.015915
05_1b,1,15/02/2008 14:37,-38.086203,-54.015917
05_1b,1,15/02/2008 14:37,-38.08619,-54.015908
05_1b,1,15/02/2008 14:37,-38.086183,-54.015918
05_1b,1,15/02/2008 14:37,-38.086194,-54.015928
05_1b,1,15/02/2008 14:37,-38.086218,-54.015937
05_1b,1,15/02/2008 14:37,-38.086232,-54.015939
05_1b,1,15/02/2008 14:37,-38.086225,-54.015935
05_1b,1,15/02/2008 14:37,-38.086221,-54.015929
05_1b,1,15/02/2008 14:37,-38.086208,-54.015927
05_1b,1,15/02/2008 14:37,-38.086207,-54.015923
05_1b,1,15/02/2008 14:37,-38.086204,-54.015919
05_1b,1,15/02/2008 14:37,-38.0862,-54.015919
05_1b,1,15/02/2008 14:37,-38.086205,-54.015922
05_1b,1,15/02/2008 14:37,-38.086211,-54.015926
05_1b,1,15/02/2008 14:37,-38.086218,-54.015926
05_1b,1,15/02/2008 14:37,-38.086224,-54.015926
05_1b,1,15/02/2008 14:37,-38.086223,-54.015931
05_1b,1,15/02/2008 14:37,-38.08622,-54.015936
05_1b,1,15/02/2008 14:37,-38.086224,-54.015935
05_1b,1,15/02/2008 14:37,-38.086219,-54.015946
05_1b,1,15/02/2008 14:37,-38.086225,-54.015949
05_1b,1,15/02/2008 14:37,-38.086228,-54.015953
05_1b,1,15/02/2008 14:37,-38.086231,-54.015956
05_1b,1,15/02/2008 14:37,-38.08623,-54.015961
05_1b,1,15/02/2008 14:37,-38.086239,-54.015968
05_1b,1,15/02/2008 14:37,-38.086248,-54.015974
05_1b,1,15/02/2008 14:37,-38.086249,-54.015975
05_1b,1,15/02/2008 14:37,-38.086241,-54.015982
05_1b,1,15/02/2008 14:37,-38.086232,-54.016009
05_1b,1,15/02/2008 14:38,-38.08623,-54.016027
05_1b,1,15/02/2008 14:38,-38.08623,-54.016027
05_1b,1,15/02/2008 14:38,-38.086238,-54.016019
05_1b,1,15/02/2008 14:38,-38.086246,-54.016018
05_1b,1,15/02/2008 14:38,-38.086249,-54.016025
05_1b,1,15/02/2008 14:38,-38.086248,-54.016032
05_1b,1,15/02/2008 14:38,-38.086244,-54.016034
05_1b,1,15/02/2008 14:38,-38.086237,-54.01603
05_1b,1,15/02/2008 14:38,-38.086225,-54.016027
05_1b,1,15/02/2008 14:38,-38.086226,-54.016024
05_1b,1,15/02/2008 14:38,-38.086241,-54.01603
05_1b,1,15/02/2008 14:38,-38.086255,-54.016036
05_1b,1,15/02/2008 14:38,-38.08625,-54.01605
05_1b,1,15/02/2008 14:38,-38.086244,-54.01605
05_1b,1,15/02/2008 14:38,-38.086242,-54.016052
05_1b,1,15/02/2008 14:38,-38.086237,-54.016046
05_1b,1,15/02/2008 14:38,-38.086235,-54.016053
05_1b,1,15/02/2008 14:38,-38.08624,-54.016057
05_1b,1,15/02/2008 14:38,-38.086241,-54.016059
05_1b,1,15/02/2008 14:38,-38.08624,-54.016053
05_1b,1,15/02/2008 14:38,-38.086234,-54.016051
05_1b,1,15/02/2008 14:38,-38.086232,-54.01605
05_1b,1,15/02/2008 14:38,-38.086233,-54.016049
05_1b,1,15/02/2008 14:38,-38.086233,-54.016046
05_1b,1,15/02/2008 14:38,-38.086232,-54.016053
05_1b,1,15/02/2008 14:38,-38.086231,-54.016064
05_1b,1,15/02/2008 14:38,-38.086232,-54.016074
05_1b,1,15/02/2008 14:38,-38.086239,-54.016077
05_1b,1,15/02/2008 14:38,-38.086245,-54.016079
05_1b,1,15/02/2008 14:38,-38.08624,-54.016084
05_1b,1,15/02/2008 14:38,-38.086235,-54.01608
05_1b,1,15/02/2008 14:38,-38.086241,-54.016077
05_1b,1,15/02/2008 14:38,-38.08625,-54.01608
05_1b,1,15/02/2008 14:38,-38.086246,-54.016084
05_1b,1,15/02/2008 14:38,-38.086234,-54.01608
05_1b,1,15/02/2008 14:38,-38.086232,-54.016074
05_1b,1,15/02/2008 14:38,-38.086233,-54.016084
05_1b,1,15/02/2008 14:38,-38.08623,-54.016087
05_1b,1,15/02/2008 14:38,-38.086244,-54.016093
05_1b,1,15/02/2008 14:38,-38.086281,-54.016085
05_1b,1,15/02/2008 14:38,-38.086284,-54.016077
05_1b,1,15/02/2008 14:38,-38.086286,-54.016073
05_1b,1,15/02/2008 14:38,-38.086279,-54.016071
05_1b,1,15/02/2008 14:38,-38.086273,-54.016072
05_1b,1,15/02/2008 14:38,-38.086272,-54.01608
05_1b,1,15/02/2008 14:38,-38.086283,-54.016094
05_1b,1,15/02/2008 14:38,-38.086295,-54.016108
05_1b,1,15/02/2008 14:38,-38.086295,-54.016095
05_1b,1,15/02/2008 14:38,-38.086292,-54.016094
05_1b,1,15/02/2008 14:38,-38.086287,-54.016097
05_1b,1,15/02/2008 14:38,-38.086279,-54.016103
05_1b,1,15/02/2008 14:38,-38.086281,-54.016109
05_1b,1,15/02/2008 14:38,-38.086283,-54.016114
05_1b,1,15/02/2008 14:38,-38.086279,-54.016113
05_1b,1,15/02/2008 14:38,-38.086273,-54.016106
05_1b,1,15/02/2008 14:38,-38.086271,-54.016101
05_1b,1,15/02/2008 14:38,-38.086271,-54.0161
05_1b,1,15/02/2008 14:38,-38.086264,-54.016101
05_1b,1,15/02/2008 14:38,-38.08624,-54.016106
05_1b,1,15/02/2008 14:38,-38.08621,-54.016166
05_1b,1,15/02/2008 14:39,-38.086174,-54.016233
05_1b,1,15/02/2008 14:39,-38.086163,-54.016273
05_1b,1,15/02/2008 14:39,-38.086167,-54.016345
05_1b,1,15/02/2008 14:39,-38.086189,-54.016376
05_1b,1,15/02/2008 14:39,-38.086203,-54.016378
05_1b,1,15/02/2008 14:39,-38.086213,-54.016383
05_1b,1,15/02/2008 14:39,-38.086217,-54.016394
05_1b,1,15/02/2008 14:39,-38.086214,-54.016409
05_1b,1,15/02/2008 14:39,-38.086211,-54.016396
05_1b,1,15/02/2008 14:39,-38.086219,-54.016384
05_1b,1,15/02/2008 14:39,-38.086229,-54.016404
05_1b,1,15/02/2008 14:39,-38.086234,-54.016405
05_1b,1,15/02/2008 14:39,-38.086236,-54.016403
05_1b,1,15/02/2008 14:39,-38.086238,-54.016389
05_1b,1,15/02/2008 14:39,-38.086239,-54.016381
05_1b,1,15/02/2008 14:39,-38.086243,-54.016373
05_1b,1,15/02/2008 14:39,-38.086252,-54.016369
05_1b,1,15/02/2008 14:39,-38.086262,-54.016366
05_1b,1,15/02/2008 14:39,-38.08627,-54.016362
05_1b,1,15/02/2008 14:39,-38.086273,-54.016362
05_1b,1,15/02/2008 14:39,-38.086275,-54.016377
05_1b,1,15/02/2008 14:39,-38.086271,-54.016384
05_1b,1,15/02/2008 14:39,-38.08627,-54.016389
05_1b,1,15/02/2008 14:39,-38.08628,-54.016399
05_1b,1,15/02/2008 14:39,-38.086288,-54.016405
05_1b,1,15/02/2008 14:39,-38.08629,-54.016402
05_1b,1,15/02/2008 14:39,-38.086293,-54.016399
05_1b,1,15/02/2008 14:39,-38.086301,-54.016402
05_1b,1,15/02/2008 14:39,-38.086309,-54.016404
05_1b,1,15/02/2008 14:39,-38.086315,-54.016409
05_1b,1,15/02/2008 14:39,-38.086316,-54.016407
05_1b,1,15/02/2008 14:39,-38.086314,-54.01641
05_1b,1,15/02/2008 14:39,-38.086314,-54.016417
05_1b,1,15/02/2008 14:39,-38.086314,-54.016424
05_1b,1,15/02/2008 14:39,-38.086315,-54.016428
05_1b,1,15/02/2008 14:39,-38.086322,-54.016431
05_1b,1,15/02/2008 14:39,-38.086333,-54.01643
05_1b,1,15/02/2008 14:39,-38.086338,-54.016427
05_1b,1,15/02/2008 14:39,-38.086339,-54.016424
05_1b,1,15/02/2008 14:39,-38.086347,-54.016433
05_1b,1,15/02/2008 14:39,-38.086362,-54.016442
05_1b,1,15/02/2008 14:39,-38.086367,-54.016444
05_1b,1,15/02/2008 14:39,-38.086367,-54.016442
05_1b,1,15/02/2008 14:39,-38.086371,-54.016445
05_1b,1,15/02/2008 14:39,-38.086374,-54.016445
05_1b,1,15/02/2008 14:39,-38.086379,-54.016453
05_1b,1,15/02/2008 14:39,-38.086382,-54.016461
05_1b,1,15/02/2008 14:39,-38.086378,-54.01647
05_1b,1,15/02/2008 14:39,-38.086382,-54.016483
05_1b,1,15/02/2008 14:39,-38.086402,-54.016501
05_1b,1,15/02/2008 14:39,-38.086417,-54.01651
05_1b,1,15/02/2008 14:39,-38.086426,-54.016516
05_1b,1,15/02/2008 14:39,-38.086425,-54.016515
05_1b,1,15/02/2008 14:39,-38.08643,-54.016513
05_1b,1,15/02/2008 14:39,-38.08644,-54.016514
05_1b,1,15/02/2008 14:39,-38.086446,-54.01653
05_1b,1,15/02/2008 14:39,-38.086451,-54.01654
05_1b,1,15/02/2008 14:39,-38.086455,-54.016547
05_1b,1,15/02/2008 14:39,-38.086462,-54.016549
05_1b,1,15/02/2008 14:39,-38.086468,-54.01655
05_1b,1,15/02/2008 14:40,-38.086464,-54.016555
05_1b,1,15/02/2008 14:40,-38.086454,-54.016558
05_1b,1,15/02/2008 14:40,-38.08644,-54.016558
05_1b,1,15/02/2008 14:40,-38.086435,-54.016553
05_1b,1,15/02/2008 14:40,-38.086449,-54.016551
05_1b,1,15/02/2008 14:40,-38.086457,-54.016553
05_1b,1,15/02/2008 14:40,-38.086469,-54.016559
05_1b,1,15/02/2008 14:40,-38.086484,-54.016555
05_1b,1,15/02/2008 14:40,-38.086496,-54.016558
05_1b,1,15/02/2008 14:40,-38.086498,-54.016569
05_1b,1,15/02/2008 14:40,-38.086498,-54.016572
05_1b,1,15/02/2008 14:40,-38.086492,-54.016573
05_1b,1,15/02/2008 14:40,-38.086489,-54.016571
05_1b,1,15/02/2008 14:40,-38.086489,-54.016572
05_1b,1,15/02/2008 14:40,-38.086499,-54.016576
05_1b,1,15/02/2008 14:40,-38.08651,-54.016575
05_1b,1,15/02/2008 14:40,-38.086525,-54.016579
05_1b,1,15/02/2008 14:40,-38.086537,-54.016585
05_1b,1,15/02/2008 14:40,-38.086549,-54.016586
05_1b,1,15/02/2008 14:40,-38.086546,-54.016588
05_1b,1,15/02/2008 14:40,-38.086547,-54.016593
05_1b,1,15/02/2008 14:40,-38.086561,-54.016593
05_1b,1,15/02/2008 14:40,-38.086581,-54.016589
05_1b,1,15/02/2008 14:40,-38.086586,-54.016589
05_1b,1,15/02/2008 14:40,-38.086587,-54.016593
05_1b,1,15/02/2008 14:40,-38.086586,-54.016598
05_1b,1,15/02/2008 14:40,-38.086585,-54.016604
05_1b,1,15/02/2008 14:40,-38.086588,-54.016612
05_1b,1,15/02/2008 14:40,-38.086589,-54.016619
05_1b,1,15/02/2008 14:40,-38.086596,-54.016621
05_1b,1,15/02/2008 14:40,-38.086597,-54.016619
05_1b,1,15/02/2008 14:40,-38.086592,-54.016621
05_1b,1,15/02/2008 14:40,-38.086593,-54.016616
05_1b,1,15/02/2008 14:40,-38.086609,-54.016615
05_1b,1,15/02/2008 14:40,-38.086615,-54.016617
05_1b,1,15/02/2008 14:40,-38.086628,-54.016619
05_1b,1,15/02/2008 14:40,-38.086643,-54.016613
05_1b,1,15/02/2008 14:40,-38.086648,-54.016611
05_1b,1,15/02/2008 14:40,-38.086647,-54.016617
05_1b,1,15/02/2008 14:40,-38.086647,-54.016622
05_1b,1,15/02/2008 14:40,-38.086651,-54.01663
05_1b,1,15/02/2008 14:40,-38.086656,-54.01665
05_1b,1,15/02/2008 14:40,-38.086664,-54.016659
05_1b,1,15/02/2008 14:40,-38.086674,-54.016659
05_1b,1,15/02/2008 14:40,-38.086689,-54.016661
05_1b,1,15/02/2008 14:40,-38.086693,-54.01666
05_1b,1,15/02/2008 14:40,-38.086683,-54.016671
05_1b,1,15/02/2008 14:40,-38.086677,-54.016679
05_1b,1,15/02/2008 14:40,-38.086679,-54.016691
05_1b,1,15/02/2008 14:40,-38.086683,-54.016697
05_1b,1,15/02/2008 14:40,-38.086684,-54.016699
05_1b,1,15/02/2008 14:40,-38.086687,-54.016696
05_1b,1,15/02/2008 14:40,-38.086694,-54.016695
05_1b,1,15/02/2008 14:40,-38.086702,-54.016696
05_1b,1,15/02/2008 14:40,-38.086712,-54.016699
05_1b,1,15/02/2008 14:40,-38.086721,-54.016704
05_1b,1,15/02/2008 14:40,-38.086725,-54.016711
05_1b,1,15/02/2008 14:40,-38.086722,-54.016718
05_1b,1,15/02/2008 14:40,-38.086713,-54.016724
05_1b,1,15/02/2008 14:40,-38.086708,-54.016727
05_1b,1,15/02/2008 14:41,-38.086711,-54.016726
05_1b,1,15/02/2008 14:41,-38.086716,-54.016733
05_1b,1,15/02/2008 14:41,-38.086713,-54.016764
05_1b,1,15/02/2008 14:41,-38.08669,-54.016822
05_1b,1,15/02/2008 14:41,-38.086656,-54.016887
05_1b,1,15/02/2008 14:41,-38.086632,-54.016947
05_1b,1,15/02/2008 14:41,-38.086677,-54.016993
05_1b,1,15/02/2008 14:41,-38.08678,-54.01702
05_1b,1,15/02/2008 14:41,-38.08694,-54.017016
05_1b,1,15/02/2008 14:41,-38.087125,-54.016968
05_1b,1,15/02/2008 14:41,-38.087323,-54.016895
05_1b,1,15/02/2008 14:41,-38.087468,-54.016797
05_1b,1,15/02/2008 14:41,-38.087563,-54.016661
05_1b,1,15/02/2008 14:41,-38.087607,-54.016532
05_1b,1,15/02/2008 14:41,-38.087583,-54.016406
05_1b,1,15/02/2008 14:41,-38.087519,-54.016293
05_1b,1,15/02/2008 14:41,-38.087443,-54.01618
05_1b,1,15/02/2008 14:41,-38.087338,-54.016078
05_1b,1,15/02/2008 14:41,-38.087208,-54.015994
05_1b,1,15/02/2008 14:41,-38.087081,-54.015921
05_1b,1,15/02/2008 14:41,-38.08699,-54.015831
05_1b,1,15/02/2008 14:41,-38.086932,-54.01572
05_1b,1,15/02/2008 14:41,-38.086957,-54.015593
05_1b,1,15/02/2008 14:41,-38.087076,-54.015469
05_1b,1,15/02/2008 14:41,-38.087244,-54.015365
05_1b,1,15/02/2008 14:41,-38.087444,-54.015287
05_1b,1,15/02/2008 14:41,-38.087641,-54.015281
05_1b,1,15/02/2008 14:41,-38.087829,-54.015304
05_1b,1,15/02/2008 14:41,-38.08795,-54.015376
05_1b,1,15/02/2008 14:41,-38.088018,-54.015446
05_1b,1,15/02/2008 14:41,-38.088043,-54.015565
05_1b,1,15/02/2008 14:41,-38.08809,-54.015652
05_1b,1,15/02/2008 14:41,-38.088197,-54.015694
05_1b,1,15/02/2008 14:41,-38.088377,-54.015701
05_1b,1,15/02/2008 14:41,-38.088583,-54.015668
05_1b,1,15/02/2008 14:41,-38.088795,-54.015637
05_1b,1,15/02/2008 14:41,-38.089015,-54.015642
05_1b,1,15/02/2008 14:41,-38.089161,-54.015708
05_1b,1,15/02/2008 14:41,-38.0892,-54.015782
05_1b,1,15/02/2008 14:41,-38.08905,-54.015777
05_1b,1,15/02/2008 14:41,-38.088868,-54.015775
05_1b,1,15/02/2008 14:41,-38.088685,-54.015802
05_1b,1,15/02/2008 14:41,-38.088525,-54.015829
05_1b,1,15/02/2008 14:41,-38.088377,-54.015859
05_1b,1,15/02/2008 14:41,-38.08825,-54.015912
05_1b,1,15/02/2008 14:41,-38.088151,-54.015981
05_1b,1,15/02/2008 14:41,-38.088068,-54.016061
05_1b,1,15/02/2008 14:41,-38.08803,-54.016152
05_1b,1,15/02/2008 14:41,-38.088105,-54.016226
05_1b,1,15/02/2008 14:41,-38.088247,-54.016263
05_1b,1,15/02/2008 14:41,-38.088421,-54.016283
05_1b,1,15/02/2008 14:41,-38.088631,-54.016235
05_1b,1,15/02/2008 14:41,-38.088845,-54.016213
05_1b,1,15/02/2008 14:41,-38.089076,-54.016165
05_1b,1,15/02/2008 14:41,-38.089345,-54.016114
05_1b,1,15/02/2008 14:41,-38.089578,-54.016084
05_1b,1,15/02/2008 14:41,-38.089817,-54.016033
05_1b,1,15/02/2008 14:41,-38.090056,-54.015998
05_1b,1,15/02/2008 14:41,-38.090307,-54.015964
05_1b,1,15/02/2008 14:41,-38.090509,-54.015963
05_1b,1,15/02/2008 14:42,-38.090705,-54.015938
05_1b,1,15/02/2008 14:42,-38.090964,-54.015877
05_1b,1,15/02/2008 14:42,-38.09122,-54.015826
05_1b,1,15/02/2008 14:42,-38.091439,-54.015771
05_1b,1,15/02/2008 14:42,-38.091629,-54.015659
05_1b,1,15/02/2008 14:42,-38.091806,-54.015553
05_1b,1,15/02/2008 14:42,-38.091996,-54.015459
05_1b,1,15/02/2008 14:42,-38.092202,-54.015371
05_1b,1,15/02/2008 14:42,-38.092412,-54.015288
05_1b,1,15/02/2008 14:42,-38.092638,-54.015213
05_1b,1,15/02/2008 14:42,-38.092852,-54.015152
05_1b,1,15/02/2008 14:42,-38.093076,-54.015113
05_1b,1,15/02/2008 14:42,-38.09326,-54.015151
05_1b,1,15/02/2008 14:42,-38.09339,-54.01522
05_1b,1,15/02/2008 14:42,-38.09353,-54.015267
05_1b,1,15/02/2008 14:42,-38.093704,-54.015293
05_1b,1,15/02/2008 14:42,-38.093891,-54.015298
05_1b,1,15/02/2008 14:42,-38.09411,-54.015238
05_1b,1,15/02/2008 14:42,-38.094335,-54.015158
05_1b,1,15/02/2008 14:42,-38.094557,-54.015094
05_1b,1,15/02/2008 14:42,-38.094774,-54.015044
05_1b,1,15/02/2008 14:42,-38.094978,-54.01499
05_1b,1,15/02/2008 14:42,-38.095182,-54.014921
05_1b,1,15/02/2008 14:42,-38.095395,-54.014842
05_1b,1,15/02/2008 14:42,-38.095609,-54.014768
05_1b,1,15/02/2008 14:42,-38.095828,-54.014707
05_1b,1,15/02/2008 14:42,-38.096043,-54.014648
05_1b,1,15/02/2008 14:42,-38.096234,-54.014572
05_1b,1,15/02/2008 14:42,-38.096441,-54.014495
05_1b,1,15/02/2008 14:42,-38.096655,-54.014416
05_1b,1,15/02/2008 14:42,-38.096863,-54.014338
05_1b,1,15/02/2008 14:42,-38.097036,-54.014241
05_1b,1,15/02/2008 14:42,-38.097144,-54.014112
05_1b,1,15/02/2008 14:42,-38.097198,-54.01398
05_1b,1,15/02/2008 14:42,-38.097176,-54.013837
05_1b,1,15/02/2008 14:42,-38.097133,-54.0137
05_1b,1,15/02/2008 14:42,-38.097082,-54.01357
05_1b,1,15/02/2008 14:42,-38.097005,-54.013443
05_1b,1,15/02/2008 14:42,-38.096917,-54.013321
05_1b,1,15/02/2008 14:42,-38.096831,-54.013205
05_1b,1,15/02/2008 14:42,-38.096803,-54.013087
05_1b,1,15/02/2008 14:42,-38.096828,-54.012959
05_1b,1,15/02/2008 14:42,-38.096961,-54.012848
05_1b,1,15/02/2008 14:42,-38.097166,-54.012753
05_1b,1,15/02/2008 14:42,-38.097388,-54.012656
05_1b,1,15/02/2008 14:42,-38.09758,-54.012579
05_1b,1,15/02/2008 14:42,-38.097731,-54.012471
05_1b,1,15/02/2008 14:42,-38.097808,-54.012328
05_1b,1,15/02/2008 14:42,-38.097846,-54.012178
05_1b,1,15/02/2008 14:42,-38.097858,-54.012034
05_1b,1,15/02/2008 14:42,-38.097841,-54.011896
05_1b,1,15/02/2008 14:42,-38.097758,-54.011762
05_1b,1,15/02/2008 14:42,-38.097667,-54.01163
05_1b,1,15/02/2008 14:42,-38.097591,-54.011494
05_1b,1,15/02/2008 14:42,-38.097527,-54.01135
05_1b,1,15/02/2008 14:42,-38.097439,-54.011218
05_1b,1,15/02/2008 14:42,-38.097376,-54.011084
05_1b,1,15/02/2008 14:42,-38.097366,-54.01095
05_1b,1,15/02/2008 14:42,-38.09741,-54.010813
05_1b,1,15/02/2008 14:42,-38.097542,-54.010704
05_1b,1,15/02/2008 14:43,-38.097745,-54.010621
05_1b,1,15/02/2008 14:43,-38.097995,-54.010567
05_1b,1,15/02/2008 14:43,-38.098224,-54.01055
05_1b,1,15/02/2008 14:43,-38.098429,-54.010524
05_1b,1,15/02/2008 14:43,-38.098632,-54.010451
05_1b,1,15/02/2008 14:43,-38.098769,-54.010354
05_1b,1,15/02/2008 14:43,-38.098788,-54.010217
05_1b,1,15/02/2008 14:43,-38.0987,-54.010119
05_1b,1,15/02/2008 14:43,-38.098546,-54.010054
05_1b,1,15/02/2008 14:43,-38.098362,-54.010007
05_1b,1,15/02/2008 14:43,-38.098236,-54.00994
05_1b,1,15/02/2008 14:43,-38.098193,-54.009813
05_1b,1,15/02/2008 14:43,-38.098214,-54.009678
05_1b,1,15/02/2008 14:43,-38.098244,-54.00952
05_1b,1,15/02/2008 14:43,-38.098258,-54.009354
05_1b,1,15/02/2008 14:43,-38.098264,-54.009206
05_1b,1,15/02/2008 14:43,-38.098297,-54.009049
05_1b,1,15/02/2008 14:43,-38.098343,-54.008892
